customer_id,feedback,rating
3TCPMJTZZ3,Had trouble with international roaming.,4
840DXGGMYC,Facing frequent call drops.,2
76XZF9AO3I,4G speed is impressive.,2
KOVRT138MM,Satisfactory experience.,4
DLDLQWM4LQ,Not happy with the service.,4
B8BZAK1832,Not happy with the service.,1
7GO1NWYZU9,Facing frequent call drops.,2
SCWTGMGSVA,Excellent service!,3
K1SUQ39ICS,Good value for money.,1
H4KF4C7QV7,Good network coverage.,2
JF916D7ONH,4G speed is impressive.,2
YTP9FSD80A,4G speed is impressive.,4
C693OJY0JS,Excellent service!,4
O9E7DF7KAP,Had trouble with international roaming.,2
FH1S2NJ5YE,Good value for money.,1
JHSM9YY2BE,Not happy with the service.,5
NVLWDILH0T,Facing frequent call drops.,4
UX1TWKCBD2,Excellent service!,2
GSLV52A4NB,Excellent service!,1
PLICA6E2OT,Satisfactory experience.,1
VFE80TJ3T4,Billing issues observed.,2
YBR19ERGP6,Billing issues observed.,2
SBGK5DAT9Q,Excellent service!,3
P37KB9XHWA,Satisfactory experience.,3
QEGRDNUCU5,Had trouble with international roaming.,3
NZOP34Q8BR,Billing issues observed.,4
AB5URWNO9B,Customer service was very helpful.,4
DCR3WWDTIE,4G speed is impressive.,3
GBJ1C7VOO3,Facing frequent call drops.,2
94HA8FAO31,4G speed is impressive.,3
95YI2EJ05A,Had trouble with international roaming.,4
A9XCKND4M3,Customer service was very helpful.,2
H11BSY1L4E,Good network coverage.,1
CNJL1LI7HF,Excellent service!,1
AT6PBWZKP1,Satisfactory experience.,5
3JG8C66SRF,Had trouble with international roaming.,5
JQ47X9S5XM,Customer service was very helpful.,4
JOWSMXSW8H,Billing issues observed.,4
AT30DK00SL,Billing issues observed.,2
KEFV3069SM,Had trouble with international roaming.,5
ET5I6F215C,Not happy with the service.,4
AAMA7V1CG2,4G speed is impressive.,1
92QLFNGY7N,Billing issues observed.,4
OC603I3PWT,Billing issues observed.,5
BZMOCQ24WA,Had trouble with international roaming.,1
FB8GXJAG3X,Had trouble with international roaming.,1
5XHA2MKFK0,Good network coverage.,5
BFM2RVHEDX,4G speed is impressive.,3
YPWBT3IABB,Satisfactory experience.,5
0K36NZ5C5N,Good value for money.,4
CKPGPN8DZZ,Had trouble with international roaming.,1
A9V7MDXUO5,Had trouble with international roaming.,2
TA7I2VK368,Facing frequent call drops.,3
YKX2LPI19E,Had trouble with international roaming.,4
QN97DI0X7F,Billing issues observed.,3
O6VJQ49EVC,Facing frequent call drops.,2
N0PXU48EJO,Had trouble with international roaming.,4
0MEQNQF2LC,Good network coverage.,5
45DDMY89WP,Satisfactory experience.,3
JK5UZHFH9K,Billing issues observed.,3
T253LO0845,Billing issues observed.,3
P2VZNNUU8T,Good value for money.,1
2KZXZNYAMF,Good network coverage.,2
T1X6YNT4B4,Billing issues observed.,4
A2P8REXWQT,4G speed is impressive.,3
V2VQC3019Q,Facing frequent call drops.,3
MS8DQM3DOF,4G speed is impressive.,1
4YS69WQ50I,Customer service was very helpful.,5
XCJTBYOLVC,4G speed is impressive.,2
UD73APY2CT,4G speed is impressive.,5
619NT77ZZW,Facing frequent call drops.,1
TU3JAW40ZV,Good value for money.,5
3XB99L5UMN,4G speed is impressive.,4
4HLGAG3XWZ,Had trouble with international roaming.,2
YCWVDMIBV9,Not happy with the service.,1
SRHM4O0BO1,Billing issues observed.,3
KGE29R6RAU,Good value for money.,1
2G6ZLMG4NM,Good network coverage.,3
8HTRXT4OUF,Customer service was very helpful.,3
1M2541C3SH,Billing issues observed.,5
CAMVCR4J4H,Excellent service!,2
BS473OXKXN,Had trouble with international roaming.,5
E0RXI56RUW,Satisfactory experience.,5
30A8RW9GJ4,4G speed is impressive.,4
QTFIM9NHQ2,Not happy with the service.,4
ZUFPDXMBD9,Not happy with the service.,4
YMQ4QXH6GT,Good network coverage.,5
KFHG1R7DQU,Facing frequent call drops.,3
SYIS1WL1CR,Satisfactory experience.,5
JOCQ7IO9GP,Facing frequent call drops.,1
4N65FPE1AF,Satisfactory experience.,4
0D9RRA7LBZ,Excellent service!,4
NMKBMQA879,Good value for money.,1
LIQ19F8CIN,Had trouble with international roaming.,1
N898QMW9DD,Satisfactory experience.,5
FOL1M5WJOT,Excellent service!,1
5HTRJUUHZX,Good value for money.,5
D79A7U03TV,Facing frequent call drops.,1
U0L22559GT,Satisfactory experience.,3
0SG7NNSF4X,Billing issues observed.,1
OXP82P22LQ,4G speed is impressive.,3
ETPDX1BPZQ,Billing issues observed.,4
U8W55INFH3,Had trouble with international roaming.,2
XIQJC8DXCO,Good value for money.,4
HYJWU0FOEG,Satisfactory experience.,5
XOFK81NIF1,Excellent service!,1
HYKVKOCWOI,Excellent service!,3
URXO7D7U47,Had trouble with international roaming.,4
02NJDUQQAL,Billing issues observed.,3
T1ZRRPQ02C,Excellent service!,1
WOL06B3UHS,Not happy with the service.,1
URWFMEF74X,Customer service was very helpful.,3
E9CYZCFRY5,Good network coverage.,3
2YBJ6QOBLJ,Good network coverage.,4
JLOG6Q5F6F,Good network coverage.,4
G5X4U5GTKS,Had trouble with international roaming.,5
P8BDORJ8U7,4G speed is impressive.,4
7KG33MX9ZU,Excellent service!,5
VN1IK46RS1,Good value for money.,5
9KE9ARGHEQ,Facing frequent call drops.,3
9J4LONI4IG,Billing issues observed.,4
G43HHYLT4O,4G speed is impressive.,1
WQXPWV9M5U,Satisfactory experience.,1
ANBDCR5XQM,4G speed is impressive.,5
RD5JHI1HO1,Billing issues observed.,3
I5LDKH9529,Facing frequent call drops.,2
CYP2OTWGJZ,Had trouble with international roaming.,3
SCMSKPR5V5,Billing issues observed.,3
4ES2UWLTQ9,Good value for money.,1
75RUQWAV0G,Not happy with the service.,3
NZRZUWT2JD,Had trouble with international roaming.,3
Y4GAJ7OJ24,4G speed is impressive.,1
PLE5UP3BKN,Good network coverage.,2
YNBRZQJICZ,Good value for money.,4
RN8OERKFSW,Facing frequent call drops.,4
TSNWXZP0FU,Had trouble with international roaming.,1
KKY8MLPU8O,Had trouble with international roaming.,4
LF3FW6HAUS,Excellent service!,2
F609ZGEN7Y,4G speed is impressive.,5
N36E8A6XYK,Facing frequent call drops.,2
FNCO7N4KRT,4G speed is impressive.,2
11N5O5TKAC,Good value for money.,5
1M9LQKBO2E,Excellent service!,5
89YTNVL974,Not happy with the service.,2
560BRPJW34,Good value for money.,5
9F96AW8TXW,Had trouble with international roaming.,5
BDKP2AL8L0,Had trouble with international roaming.,2
LMGFX0B5G4,Not happy with the service.,1
CI2X0BLZCA,Good network coverage.,3
AB4ANZ6G75,Facing frequent call drops.,3
GL66ZDTMTK,Billing issues observed.,1
R514LXFGHB,Excellent service!,1
3QA9MXRVNE,Had trouble with international roaming.,3
SVCTFXIH84,Not happy with the service.,4
HSCL3T7NJN,4G speed is impressive.,1
4ECV50RM5K,Customer service was very helpful.,4
ID5Q44DY85,Excellent service!,3
94IK69GGKN,Not happy with the service.,5
8O6MNB9GY7,Facing frequent call drops.,2
EAPHWN7KEZ,4G speed is impressive.,1
90ZQT1OIC1,4G speed is impressive.,5
C4PX2XBOVM,4G speed is impressive.,2
SJRHPP7GMN,Facing frequent call drops.,4
Y08OJJXX7E,4G speed is impressive.,1
W8UXMZMN9H,Excellent service!,2
OFQAS8MQY1,Billing issues observed.,5
5YH1XODLOQ,Had trouble with international roaming.,1
JOTQD0C2CD,Excellent service!,1
B8KBBM67CQ,Good value for money.,2
POO7PIHDZL,Satisfactory experience.,2
D1GXMF9ZLB,Facing frequent call drops.,3
6GBK9VYGZX,Not happy with the service.,1
3QYVHZTGK9,Excellent service!,3
KT5PPEFCDM,4G speed is impressive.,5
D9ELENBSFF,Good value for money.,3
AQNN2KLASV,Facing frequent call drops.,5
MFUCB49NBS,Excellent service!,3
OAUQ2G5ZYA,Excellent service!,2
FB5ZKIMAA1,Good network coverage.,5
JKOBXF4QQE,Satisfactory experience.,3
MYL46YQU4J,Billing issues observed.,1
FK1O89EB5I,Customer service was very helpful.,3
9H105H18K0,Facing frequent call drops.,4
QM1JC7ZFE0,Excellent service!,2
J4SIQQH74C,Satisfactory experience.,5
YI5JWAJAHN,Had trouble with international roaming.,4
ZLFAUHQVKP,Facing frequent call drops.,5
76HVTD1D3Z,Facing frequent call drops.,4
89J3GGHFTD,Good value for money.,5
91J2EZ8YUY,Facing frequent call drops.,1
4P1KXNECZY,Not happy with the service.,4
XFV2EEDRXC,4G speed is impressive.,3
KUD3IKNAB8,4G speed is impressive.,2
OL6Z947JAA,Good value for money.,4
19GJ51WMSA,Good network coverage.,1
T6VF77PX46,Excellent service!,5
UP7EI5SMZR,Not happy with the service.,2
6MXP19V92P,Good value for money.,5
VU870C81A3,Excellent service!,3
OUUKXGDJ18,Had trouble with international roaming.,5
Q7TE42QLYV,Customer service was very helpful.,3
RIHDP1WPNV,Not happy with the service.,4
D93ETCKAZ2,Good value for money.,1
NQSO0TIU42,Good value for money.,2
OFTVMQCH7I,Billing issues observed.,5
3L4TR2B6D9,Satisfactory experience.,1
D25FFX3RFB,Billing issues observed.,5
0OIPWOWIF4,Good network coverage.,3
GAZP5N7HC7,Good network coverage.,1
3YKV64CJC7,Customer service was very helpful.,2
PN0XELTSXP,Satisfactory experience.,5
9770W6J07H,Not happy with the service.,5
L9VXBYCEEP,Good value for money.,2
NA4578HCDF,Excellent service!,3
H1XUHYVZDQ,Had trouble with international roaming.,5
4QC742QU78,Facing frequent call drops.,4
P7VSMZ1NB7,Satisfactory experience.,2
76QFIIH3UR,Satisfactory experience.,5
TMJ1K1G54V,Excellent service!,4
YJFIHQ4D99,Good value for money.,4
A8ZLX80LWE,Billing issues observed.,4
PQ9HBW2K7A,Facing frequent call drops.,2
5TOD9ZGD2Z,4G speed is impressive.,3
NKKT5VF7ZX,Had trouble with international roaming.,3
NVN19OKN2Q,Good network coverage.,5
0M9G7R8UPV,4G speed is impressive.,3
0MHKQ3VD59,Not happy with the service.,2
G7E5MEGHPD,Not happy with the service.,4
COLEHGHR9H,Billing issues observed.,5
VODUNDAPUQ,Satisfactory experience.,3
N5IJV5PXGF,Had trouble with international roaming.,2
0TO3P1E2EO,Had trouble with international roaming.,3
U87TL2RAU1,Satisfactory experience.,2
JXM81KH1M7,Good network coverage.,1
EYR64FD33J,4G speed is impressive.,1
2D2VP09QL2,4G speed is impressive.,2
XSHWB2CARU,Good network coverage.,4
7XHCWS8TL0,Facing frequent call drops.,5
AG6K2PBRV0,Satisfactory experience.,3
6W2PGZOBQ7,Had trouble with international roaming.,5
K4NEJM56RN,4G speed is impressive.,3
ZW95URHYT2,Billing issues observed.,4
ZCV8G7H9GS,Facing frequent call drops.,3
FS1GMFHGVD,Billing issues observed.,1
VCLBZ8IUNM,Excellent service!,4
O0C7ZHJZMN,Excellent service!,2
4E6HNCC7NK,Billing issues observed.,1
5QY2PYZEDB,Not happy with the service.,2
6LO9E9YYFV,Good value for money.,2
SCUXEWBBE7,Customer service was very helpful.,4
J4CD4D705L,Good network coverage.,2
0DHLHQIDJG,Customer service was very helpful.,4
0RB3RTA4H0,Satisfactory experience.,1
UCELJL0A9Q,Customer service was very helpful.,2
9LQCQKBYYE,Satisfactory experience.,1
M2HTW8VPHM,Facing frequent call drops.,4
MEFNYITHFR,Billing issues observed.,5
GOJ8O55WL4,Had trouble with international roaming.,3
0HNH7C8GF5,Not happy with the service.,1
E0189AMG2D,Facing frequent call drops.,2
OCFDEW4IT8,Facing frequent call drops.,3
6I380KGU6Y,Excellent service!,2
F8LNNH9OYW,Good network coverage.,1
561NO12R85,Had trouble with international roaming.,1
U7OY7C1S6Y,Excellent service!,1
TRYTREUEQJ,Billing issues observed.,2
7MEKG4L3VL,Billing issues observed.,3
C0L7BS92GT,Not happy with the service.,4
MU49UN2PEQ,Customer service was very helpful.,4
RPF9U05B0U,Good value for money.,2
4T5SBSP1HQ,Billing issues observed.,2
45B8V42M22,Excellent service!,3
EI8Z5K65HB,Facing frequent call drops.,4
PE0V0BL8XI,Good network coverage.,4
CA30U4CEKQ,Had trouble with international roaming.,5
L72Q8VI8I7,Excellent service!,4
6GQC4HXLJA,Not happy with the service.,5
C3B8NIR5AP,Not happy with the service.,2
2GWVMPO39L,Excellent service!,1
L2U8EJ41BJ,Satisfactory experience.,5
S7ULLHA3XX,Good network coverage.,1
6HKL4MCHD6,Not happy with the service.,3
8XUN00CTTV,Satisfactory experience.,5
7JCQUOUXOS,4G speed is impressive.,2
QOSDJ5ODP0,Not happy with the service.,1
HCV210D3CL,Billing issues observed.,1
6WHPSFSBBV,Customer service was very helpful.,3
PMFE7TECGM,Customer service was very helpful.,2
CBF2HOCO7O,Facing frequent call drops.,2
F6I90813HZ,4G speed is impressive.,2
UMB65APE18,Billing issues observed.,3
86DYA7ZRRC,Facing frequent call drops.,4
QULXAY2FJE,Good value for money.,2
KW48GEE1B0,Had trouble with international roaming.,4
IE7TZ0J1Y5,Excellent service!,3
05N0LP1DTE,Good network coverage.,1
ZJVJOQG9S9,Billing issues observed.,2
F2QVEW8E5O,Good network coverage.,5
FXRTS7CWP7,Not happy with the service.,3
OY20GP1F66,Not happy with the service.,2
71E4TM9A7S,Satisfactory experience.,1
06HJQPIW45,4G speed is impressive.,2
C20IBHWZ46,4G speed is impressive.,4
2TWIA3LWCZ,Customer service was very helpful.,5
N85UJ0Z1VB,Satisfactory experience.,3
R775XZX8XP,Good network coverage.,2
B18GW4GONR,4G speed is impressive.,4
6X74I9FS4Q,Excellent service!,5
86C2QWQOQU,Excellent service!,2
TZ4SGKO09Q,Not happy with the service.,5
QXPZPO8SFL,Had trouble with international roaming.,3
WQIDSV6028,Good network coverage.,2
ZOQ07ZERIV,Customer service was very helpful.,2
5B7UN3W5IE,Had trouble with international roaming.,2
5E7BB4Y5BH,Satisfactory experience.,2
G3V4QWBJYV,Good value for money.,2
UEBA2SJ74Y,Good value for money.,4
6RZ1M7JV6B,Facing frequent call drops.,5
T4HVQLJ64U,4G speed is impressive.,3
UJG5RKR993,Good value for money.,3
J8D56Z7U7C,Facing frequent call drops.,3
VWBDIDK89V,Billing issues observed.,2
49LJDJHZV6,Good network coverage.,1
JTOSIZ7RAD,Satisfactory experience.,3
OOFY8J29KQ,Good network coverage.,4
RVVRXLHGVO,Facing frequent call drops.,4
T7MCK1CBOQ,Customer service was very helpful.,4
95P6IJMYNW,Customer service was very helpful.,1
OE3N8D39IV,Had trouble with international roaming.,5
IPQACGUJ9A,Not happy with the service.,3
L9IY6VCZSJ,4G speed is impressive.,5
BDBXJLVRLM,Not happy with the service.,4
FITD9U3PJ2,Facing frequent call drops.,5
YG4BTGVUAB,Excellent service!,3
0XNP6YM8LM,Satisfactory experience.,5
HJGC0TF9IV,Customer service was very helpful.,2
OL2AJ75VK9,Satisfactory experience.,3
FINXZV1AAW,Good network coverage.,3
AYMRB0TD2N,Excellent service!,3
TD0T7URG31,Satisfactory experience.,5
S5N4WJLSSY,4G speed is impressive.,1
78CT3J84FM,Excellent service!,5
IHXX7TM7GG,Excellent service!,5
CFWPW24V97,Had trouble with international roaming.,4
5CX7BOAP0X,Good network coverage.,4
MPY75AWDAJ,Facing frequent call drops.,2
LSOYDNC1A8,4G speed is impressive.,4
VKNW1JOXNZ,Customer service was very helpful.,4
C8D9I802V9,Billing issues observed.,3
DPU9ONZT5N,Excellent service!,4
2G2M9YYWTI,Had trouble with international roaming.,3
0U5AJPYF2R,Good network coverage.,2
TQ9UYBWQGQ,Had trouble with international roaming.,5
U6Y3151E4D,Billing issues observed.,4
JDRFIPG8T5,Facing frequent call drops.,5
ZKVLOFCDB1,Customer service was very helpful.,1
KH3X92720G,4G speed is impressive.,2
AVPHXJUZQ0,Excellent service!,2
OUSJ5BE9FX,Excellent service!,2
H8FOBT35JQ,Not happy with the service.,4
1NRGB7GC57,Not happy with the service.,5
LKUBJ4IHRZ,4G speed is impressive.,1
XU8LGMG7K1,Not happy with the service.,5
KHDPDSIBPL,Not happy with the service.,2
QSJ4CHUODV,4G speed is impressive.,3
UDW45T6UQZ,Satisfactory experience.,3
NBL5N88N46,Billing issues observed.,4
RSCVY3QOAV,Customer service was very helpful.,5
L583FSO10N,Good value for money.,2
PPZGUMLASP,Good network coverage.,1
1L8K1LJ1D6,Good network coverage.,4
SFC0GN8VXE,Had trouble with international roaming.,1
ATLDQZOJG6,Good value for money.,4
GODIDU60G2,Billing issues observed.,2
4JAX9F2PX5,Good network coverage.,2
5HEM214RF0,Had trouble with international roaming.,5
UTTZF63RH1,Had trouble with international roaming.,1
KTYHYNJG3Q,Excellent service!,5
X3WK2G059X,Customer service was very helpful.,5
CDHJR5HU9Q,Billing issues observed.,2
ETSBC2ID4W,Billing issues observed.,1
NAFYWSL4BP,Facing frequent call drops.,2
U0TDPKC1Z3,Facing frequent call drops.,2
FMK6HN3WFZ,Not happy with the service.,2
YO5D4RK1ON,Facing frequent call drops.,5
BPPOWFK4V5,Satisfactory experience.,4
IITRY4J21R,Facing frequent call drops.,1
X8JN620D5N,Facing frequent call drops.,5
EF6RJVK73J,Billing issues observed.,5
7GMBB78K9J,Good value for money.,3
FY7ILFAAZ3,Satisfactory experience.,3
Q811OIHOIR,Billing issues observed.,1
O4DJBIVPEK,Satisfactory experience.,2
ABFMQ1NUTM,Excellent service!,4
21Z596MDXA,Billing issues observed.,1
OW2OCHUC1B,Billing issues observed.,2
A0IZBNY87A,Had trouble with international roaming.,3
856VDW74IZ,Billing issues observed.,4
QEMUYKH7DT,Billing issues observed.,4
M24RY5LS3E,Excellent service!,4
Y4EHCD6U3G,Facing frequent call drops.,5
DKV2HQ2FDG,Excellent service!,3
2KLEHPBQL3,4G speed is impressive.,2
TM0JOJDYG2,Good value for money.,5
FZCYYOS3L7,Excellent service!,4
HXY0E1QXDI,Good value for money.,5
LNQLQ52FPL,Excellent service!,1
4GWIR1YR1J,Billing issues observed.,2
2Q2HJPZ79T,Facing frequent call drops.,5
1X6DEN7C3E,Not happy with the service.,3
E29W2GP9YH,Customer service was very helpful.,5
F1TFEQH0NW,Satisfactory experience.,5
1F3DSEJ3J9,Good value for money.,2
CBU7ZD996O,Good network coverage.,5
8ZAV51S97H,4G speed is impressive.,1
Q63EM7F7C4,Customer service was very helpful.,1
HOOZ2IUY2J,Facing frequent call drops.,2
AU6RTBWHEI,Customer service was very helpful.,5
AVS5HWQ1F6,Had trouble with international roaming.,4
XHZ0LLKQC7,Facing frequent call drops.,1
6KA6QBC9PJ,Satisfactory experience.,4
36TQ4H2FL4,Satisfactory experience.,2
K9O7RDB0XA,Customer service was very helpful.,2
7AI7BIIYKS,Good value for money.,4
XP0BQ1XHO0,4G speed is impressive.,5
R7MMZO6S8I,Good value for money.,3
CP2MAEZVBI,Good value for money.,3
BT5L7P31DN,Excellent service!,1
52FUKFV2OR,Good network coverage.,3
IUUOTXR9HI,Good network coverage.,3
3I0L1OOUJA,4G speed is impressive.,3
GLO9V284OD,Satisfactory experience.,1
RYGO8KOBIC,Customer service was very helpful.,3
ZSOP9CVNGS,4G speed is impressive.,3
XTC9FLZO5R,Customer service was very helpful.,4
0GLR47ZF4X,Customer service was very helpful.,1
XO6OV7BY2P,Satisfactory experience.,2
V32CKAQ4Z4,Excellent service!,2
QTR3EZCG42,Good value for money.,5
KMNRVN25HR,Had trouble with international roaming.,3
P54WIUPMOY,Billing issues observed.,3
O864ZUXKC9,Facing frequent call drops.,3
0E7LMZ7ECN,Facing frequent call drops.,3
9FP3VQ7J3J,Billing issues observed.,5
DE1XUWG5GY,4G speed is impressive.,3
9VU3VP8GU8,Satisfactory experience.,2
ZAXH658F57,Billing issues observed.,1
XC7Y2HT981,Good network coverage.,4
0OMOI65UEE,Had trouble with international roaming.,1
MXKVSXHY0S,Facing frequent call drops.,1
I5YUJS1EXK,Good network coverage.,4
K38S4PUN3Z,Not happy with the service.,2
GEP9Q9MN9T,Excellent service!,1
PX9S2LP4GR,Good value for money.,2
KUS9KGWYK2,Customer service was very helpful.,5
KDBHPNTJUE,Billing issues observed.,5
WZ1TUY8LAT,Not happy with the service.,3
QFP3J31AWU,Billing issues observed.,3
HF6DE4TUL1,Satisfactory experience.,4
CXTC6VEGAQ,Had trouble with international roaming.,3
SDPWTA6QJS,Billing issues observed.,3
C1ZIRXHY72,4G speed is impressive.,1
4ELWDXENCX,Good network coverage.,1
TFXD8385QX,Satisfactory experience.,2
A5JSS2FOKJ,Facing frequent call drops.,5
H15CM8OFV3,Billing issues observed.,1
F8F529BJV3,Facing frequent call drops.,3
6GF1L7P4X1,Satisfactory experience.,4
MV56E1J9QR,Customer service was very helpful.,2
310UR7L5FG,Good network coverage.,4
44K5J1TZBM,Billing issues observed.,5
T90GDHBDLS,Good value for money.,5
W3VB98N169,Had trouble with international roaming.,5
3S9Z3L8KWE,Good value for money.,5
JRW7ZH0V0V,Not happy with the service.,5
DM6QNIJ6N8,Good network coverage.,3
575ZXJ38A9,Customer service was very helpful.,3
3CUURD5NHP,Not happy with the service.,4
QL4DM70CH5,Customer service was very helpful.,3
NU5WU7S2BX,Facing frequent call drops.,4
4SHHMCL6SR,Satisfactory experience.,4
H1IGIO2AHF,Customer service was very helpful.,5
AM2B0VH4MU,Customer service was very helpful.,2
JS62YR3ZOJ,Customer service was very helpful.,5
WK7RJFZ3WL,Good value for money.,4
58WCLV2VFY,4G speed is impressive.,5
JEBT6LXKTV,Good value for money.,4
8ZNCUR953X,Good value for money.,2
ZINKD7UCIY,Good network coverage.,5
5NLNX0J7A2,Billing issues observed.,5
JSA1CY11MG,Excellent service!,4
HRAD5C40NP,Billing issues observed.,4
Y1R3Q7B3UO,Had trouble with international roaming.,1
3GT6QMJL6S,Excellent service!,5
S0XWQUTDP6,Not happy with the service.,4
GDSY0WMSC8,Excellent service!,4
OZQ531MHYG,Good network coverage.,3
I2CHYYTFRD,4G speed is impressive.,2
9G5C7492AF,Customer service was very helpful.,1
RIPWSYBXN8,Good network coverage.,5
HLQHMBQQTO,Had trouble with international roaming.,5
ZRVUHXKT0C,Good network coverage.,4
F3AX46VV6I,Had trouble with international roaming.,4
JJRYBEEBCK,Customer service was very helpful.,4
M7KLXP4819,Billing issues observed.,4
OF3E9GOO64,4G speed is impressive.,1
9PL4W2PRQ7,Good value for money.,1
P9QMLDBRR3,Good value for money.,3
9KSYRGAN9Z,Good network coverage.,1
1E0N3IHY7Q,Had trouble with international roaming.,1
IPN5W53B8M,Not happy with the service.,5
Y1NLNSHW3E,4G speed is impressive.,4
1O2DVU63Z0,Good network coverage.,3
TW6CKHYU0D,Billing issues observed.,2
VNQK3COTMU,Not happy with the service.,1
GZQM8G2CX4,Customer service was very helpful.,2
DKWR6L67DW,Excellent service!,1
0ZU2FQW8LB,Satisfactory experience.,3
6EWYA9HILM,4G speed is impressive.,1
7EMTTWIXWB,Had trouble with international roaming.,3
10CI1XMFDD,Facing frequent call drops.,1
7M91Y7ZK61,Satisfactory experience.,2
4J31SSQ3F8,Billing issues observed.,2
N2Z2FLIBEH,4G speed is impressive.,3
UMMFJO6AVD,Had trouble with international roaming.,2
CYKQRF5701,4G speed is impressive.,4
HV1YSHIC4I,Good value for money.,1
POGRW87MKP,Had trouble with international roaming.,4
TW1MTKMT61,Customer service was very helpful.,1
X5Y8H23APY,Had trouble with international roaming.,4
7T1SZ05ZY3,Not happy with the service.,4
1MU0PWDWE0,4G speed is impressive.,2
2LK3SFJ1E9,Billing issues observed.,2
UC5SHXPKDM,Facing frequent call drops.,1
5PLXKWXQAK,Had trouble with international roaming.,1
HBYBE49BJ3,Good value for money.,1
UKFMOYZTQ2,Good value for money.,5
5KLZUM86ZR,4G speed is impressive.,2
W39KFA8HMD,4G speed is impressive.,5
MDP7QZISWU,Not happy with the service.,3
PNITEML1ZY,4G speed is impressive.,3
XBNS76QTKI,Customer service was very helpful.,3
5Z4WT3MGAI,Not happy with the service.,1
NAW25VLRJA,Excellent service!,5
DEQ657KS7D,Good value for money.,1
WY8PV5WWB1,Good network coverage.,2
ZGR5F7P0IK,Billing issues observed.,4
RGAWI09U48,Billing issues observed.,5
6F6M218ACJ,Customer service was very helpful.,5
ARN1HXUKO7,Customer service was very helpful.,2
LZROERIWDI,Not happy with the service.,4
SE2T5WPOEN,Customer service was very helpful.,5
VRRF3JIVTL,4G speed is impressive.,1
AH2BXHJXMK,Good value for money.,2
5MUGTDTVY3,Good network coverage.,3
M1SA5IJDAJ,Had trouble with international roaming.,5
BD4I2WPQTY,Satisfactory experience.,3
RN7EFH1AK7,Good value for money.,3
HW3N8XXU35,Had trouble with international roaming.,2
82A7E1AVSG,Facing frequent call drops.,2
ZVN54IA0QZ,Excellent service!,3
LWE2A70XB9,Facing frequent call drops.,3
UBRKOJ8Y3B,Customer service was very helpful.,5
8T5IVA6LUS,Excellent service!,3
IHZN8ZF50P,Had trouble with international roaming.,1
LA91MDME2Y,Billing issues observed.,3
2N3GI01H7K,Customer service was very helpful.,4
V97NL10QIQ,Billing issues observed.,5
K2EK35DM5K,Good value for money.,3
6EEQ71GS0G,Facing frequent call drops.,2
DXB559LRXX,Billing issues observed.,5
JK2HRWQNOZ,Customer service was very helpful.,3
D9RXPQYC8C,Good network coverage.,3
9OVX9SRW5S,Billing issues observed.,4
8TI7YPE5LS,Had trouble with international roaming.,5
DAR1ODQCP3,Not happy with the service.,2
EQBVGMTHZC,Facing frequent call drops.,5
AHHWZJZ3OW,Not happy with the service.,4
8NRZKDQF1X,Facing frequent call drops.,4
U3DGR6R7R9,4G speed is impressive.,5
XTTBJA2GQI,Facing frequent call drops.,3
JC608THPFF,Customer service was very helpful.,5
WPCM4JIYXO,4G speed is impressive.,4
1WLC655MGL,Good value for money.,5
1LD5QFO2Q1,Good network coverage.,3
A871WAYK0U,Customer service was very helpful.,3
PJZZ4HGBJQ,Facing frequent call drops.,4
Q6CIEWF6RG,Excellent service!,2
JRV7QL10TQ,4G speed is impressive.,2
1QU61XKNVT,Had trouble with international roaming.,1
MZIK56M9LY,Billing issues observed.,3
KLK3358G9L,Customer service was very helpful.,5
XLR7FQQOHK,Satisfactory experience.,2
8Q7AM145K8,Satisfactory experience.,1
LIBZCFER15,Excellent service!,3
HK8Z8WZMJM,Not happy with the service.,3
J9M2662890,Billing issues observed.,5
LD8N1Z0LIG,Facing frequent call drops.,3
3N2XP0L91E,Customer service was very helpful.,3
QHX7IZZ2QA,4G speed is impressive.,2
DE3ES1II0O,Satisfactory experience.,4
J26DQYVBNC,Facing frequent call drops.,2
F2HNEWHIVX,Had trouble with international roaming.,1
X8BTGIUXRT,Customer service was very helpful.,4
NF0XJ0FSF2,Satisfactory experience.,5
G6IC4N2OH7,Satisfactory experience.,5
UMUJ3QCIIG,Excellent service!,1
9NWIBZC5V8,Satisfactory experience.,2
D21FVXDLZO,Had trouble with international roaming.,3
DRORDI3RMJ,Not happy with the service.,2
RX0WB0NPBX,Had trouble with international roaming.,2
U8NKGGU3W6,Facing frequent call drops.,4
DEIMX3XVKD,Satisfactory experience.,3
BLKOA10TIS,Had trouble with international roaming.,2
UJK8JMIU31,Good network coverage.,3
5XF8QUTMJZ,Had trouble with international roaming.,3
DOPHJRQI2C,Billing issues observed.,5
ZBUVMH0QF5,Facing frequent call drops.,1
NI253M4HN8,Facing frequent call drops.,4
UW7RH2XAYH,Not happy with the service.,4
8ALZ0ER9FW,Good value for money.,3
BRJ38G459K,4G speed is impressive.,2
N0ZTE3O1ZY,Facing frequent call drops.,5
RGW6J8GZ1B,Had trouble with international roaming.,1
KFRK58U2ON,Customer service was very helpful.,4
4QZILDDFT6,Excellent service!,4
EURURTLXM5,Excellent service!,1
RBMULIRJIL,Not happy with the service.,3
7LWNMLED88,Not happy with the service.,4
WBM493QB6C,Excellent service!,4
FMZFGU2FKV,4G speed is impressive.,2
